time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.526275,-0.9010,-4.3449,-0.3784,4.453
2.547301,-1.5790,-3.6631,1.7220,4.345
2.571830,-0.9356,-2.7390,5.3503,6.083
2.592928,1.2134,-3.2506,6.2953,7.188
2.608508,3.0940,-3.0866,3.9176,5.869
2.628870,0.8191,1.6913,-1.2735,2.270
2.651955,-8.3670,8.6132,3.1564,12.416
2.688752,1.1960,6.4177,-4.0263,7.670
2.704221,-0.0534,2.6857,-2.2906,3.530
2.728005,0.3046,0.3825,-0.9009,1.025
2.737154,0.4824,0.1181,-1.4901,1.571
2.754175,0.7888,0.1003,-3.1275,3.227
2.783201,-0.2947,0.1930,-2.8632,2.885
2.803134,-0.1709,0.2753,-1.7359,1.766
2.815690,-0.3026,0.3748,-1.4602,1.538
2.836447,-1.0135,0.9432,-1.5322,2.065
2.871425,-1.8238,-0.0704,0.1136,1.829
2.893792,-2.0631,-1.1765,0.8826,2.534
2.905951,-1.7724,-1.5737,0.7217,2.478
2.919455,-0.7904,-2.1248,-0.0872,2.269
2.939638,0.1183,-1.9288,-1.3222,2.341
2.969387,1.5126,-1.9632,-1.1922,2.750
2.991727,3.5079,-2.0761,-0.1527,4.079
3.000238,4.3216,-2.0345,0.6467,4.820
3.020564,2.9523,-1.9063,2.8296,4.512
3.041135,1.1016,-1.5537,1.8466,2.653
3.065778,0.3025,-0.3987,1.5263,1.606
3.081357,0.4008,-0.1379,2.6056,2.640
3.112068,-1.4178,-0.5274,1.3231,2.010
3.127711,-1.0487,-0.5331,1.0727,1.592
3.143891,1.4269,0.1997,1.8260,2.326
3.168967,3.5776,0.5007,2.0461,4.152
3.191583,2.8190,1.3856,1.5780,3.515
3.204657,2.5184,1.8190,0.2504,3.117
3.225031,2.0092,3.2186,-1.8103,4.204
3.245614,0.1372,6.3330,-1.7070,6.560
3.269016,-0.1796,6.4236,0.0303,6.426
3.292310,-0.2754,4.8728,1.4164,5.082
3.307257,-0.4753,4.4507,1.7744,4.815
3.327535,-0.4356,2.8008,2.8026,3.986
3.348051,0.7274,1.1825,3.7770,4.024
3.369185,1.4995,1.5967,4.1702,4.710
3.395093,0.0484,2.4674,2.1524,3.275
3.409904,-0.0190,2.2267,2.2323,3.153
3.430844,0.1047,0.4442,1.0209,1.118
3.451051,-0.8539,0.1503,-3.9017,3.997
3.479695,0.8491,-0.2063,-8.7766,8.820
3.501107,2.4309,0.1285,-4.9922,5.554
3.511600,1.2620,-0.1711,-2.7188,3.002
3.535243,-3.7407,0.0450,3.4813,5.110
3.554959,-3.5156,-0.0465,0.7387,3.593
3.577119,-3.8774,-1.5610,-2.3585,4.799
3.600762,-1.4071,-3.3185,-4.1287,5.481
3.616048,0.0230,-3.5636,-4.9079,6.065
3.637405,0.1729,-2.7116,-4.3630,5.140
3.657276,-0.7976,-2.4998,-4.5101,5.218
3.678865,-0.8779,-3.3132,-3.7612,5.089
3.702361,-1.9242,-4.9016,-1.8252,5.573
3.718194,-3.6275,-5.2166,-0.3862,6.366
3.738381,-5.3517,-5.0976,1.7210,7.589
3.758499,-3.8259,-3.8636,2.1433,5.845
3.778914,-1.8422,-3.1595,3.3650,4.970
3.803086,2.7886,-3.5500,5.8310,7.374
3.819722,6.7618,-3.1289,3.0149,8.038
3.840266,3.6756,1.4676,-1.9623,4.418
3.861433,-1.3206,8.0784,6.4568,10.426
3.905632,-3.6303,4.3325,-2.4415,6.157
3.906198,-3.6303,4.3325,-2.4415,6.157
3.945396,-2.9437,-0.5778,-2.1907,3.715
3.945868,-2.9437,-0.5778,-2.1907,3.715
3.977317,-2.1259,0.7054,-2.0433,3.032
3.997664,0.1264,1.0722,-1.0159,1.482
4.006592,0.5286,1.2387,-1.1677,1.783
4.024388,0.6021,1.2018,-1.6942,2.163
4.044864,0.4061,0.9166,-1.7292,1.999
