time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001457,0.0600,-0.1863,-0.0969,0.218
0.002030,0.0600,-0.1863,-0.0969,0.218
0.020544,0.0230,-0.1743,0.0709,0.190
0.046847,-0.0906,-0.1779,0.0687,0.211
0.061971,0.0906,-0.2975,-0.0679,0.318
0.084565,0.2208,-0.2330,0.0836,0.332
0.099817,0.1120,-0.1171,0.0917,0.186
0.120166,0.1594,-0.1142,0.0865,0.214
0.140514,-0.0052,-0.1158,-0.1472,0.187
0.164785,-0.0416,-0.0839,-0.0737,0.119
0.181675,0.0070,-0.0936,0.2049,0.225
0.202053,-0.2515,-0.0591,-0.0874,0.273
0.222444,-0.0386,-0.1720,-0.3682,0.408
