-2.3717,0.6651,-0.0583
-0.9313,0.803,0.3479
-0.8458,0.6711,-0.0004
-1.8482,0.3952,0.6539
-0.5548,-0.1031,0.0782
-0.0194,-1.7577,0.3638
1.2537,-1.6787,0.7437
1.6215,-1.0999,0.6785
1.7736,-0.4427,0.5829
2.0953,-0.9485,0.078
0.8453,-1.8308,0.0553
-0.4401,-2.6359,0.861
-0.5517,-2.5702,0.373
0.0287,-2.1453,-0.1487
-0.0516,-1.9464,0.1395
-0.3359,-1.4949,-1.4496
-0.6694,-1.1231,-1.9481
-1.5003,-0.0822,-1.5232
-2.3132,0.2541,-0.6245
-1.7797,-1.1475,-0.6371
-0.765,-1.3787,-1.0421
0.328,-0.8147,-1.8838
1.3252,0.2962,-1.8762
2.68,0.6457,-1.3101
4.3346,-0.5693,-0.0749
1.1726,-1.7491,-0.1296
-0.4379,-0.9318,-1.2632
-0.5144,-0.6674,-1.6191
1.2267,0.9006,-0.9883
0.744,0.4987,-0.2569
-0.0877,0.3042,0.3008
-0.0647,2.6755,-0.0392
0.0003,3.4213,-0.2613
-0.058,3.2108,-0.7884
0.8612,1.8949,0.1253
1.2277,1.707,0.9212
1.3647,1.9793,0.6385
1.0274,2.1367,2.004
0.0226,0.9984,2.5577
-0.9428,0.2462,1.2903
1.2076,0.538,1.1852
1.5283,0.8139,1.0803
-0.2692,1.4815,0.4098
-1.2693,1.2757,0.0774
-2.2111,0.694,0.0497
-2.6054,0.396,0.3569
-2.4066,0.4043,-0.0725
-1.6077,0.1429,-0.8241
-0.8078,-0.476,-0.5297
-0.2919,-1.1149,0.7016
-1.987,-1.2404,1.6678
-2.1377,-1.3382,1.4208
-2.2854,-1.5585,0.6568
-2.484,-2.0018,-1.4804
-2.8359,-2.5103,-2.119
-3.0985,-2.2578,-2.6651
-2.6842,-2.2638,-2.799
-1.6303,-2.5209,-2.128
1.4947,-3.4379,1.1782
2.4952,-3.2834,5.611
-0.2906,-1.7749,3.5986
-1.2763,-0.5641,2.6411
0.9978,0.5969,-1.3197
2.516,-1.927,4.4518
0.4747,-4.2344,4.8707
-0.1093,-4.4423,5.278
0.4615,-0.3438,3.9611
0.8908,2.8481,0.2778
1.6357,2.0483,-2.4882
-1.1953,2.3894,-2.0013
-2.5432,3.5032,-1.9249
-0.4777,6.6543,-2.4819
0.9589,7.9876,-3.4209
2.8952,3.9401,-2.0983
3.0106,0.2096,1.7169
1.363,1.0101,3.0197
-0.3455,2.1702,0.8815
-0.5673,2.2623,-1.1243
-1.3154,1.4482,-2.9083
-1.3595,0.2241,-4.8391
-1.0499,-0.6518,-4.4143
-0.6022,-1.2269,-2.0293
0.2517,-0.8748,1.7403
-0.2482,-0.1549,2.4055
0.3449,-0.8463,1.0342
0.0843,-1.6283,0.4353
-0.6395,-2.3293,0.5969
-0.9138,-2.3124,0.1379
0.2103,-2.1147,-0.4691
0.6279,-1.8863,-0.1384
-0.1087,-2.0033,0.1517
-0.2459,-2.3766,-0.0806
-0.0626,-2.2418,-0.4679
-0.3633,-1.6946,-0.8238
-0.964,-1.6457,-1.0976
-1.2799,-1.1798,-1.5977
-0.8691,-0.7268,-1.6374
-0.946,-1.0882,-0.7321
