time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.497256,-2.0281,6.0903,-0.9211,6.485
2.517575,-1.2626,1.7104,-0.3032,2.147
2.537551,-0.0887,-0.3147,0.3249,0.461
2.557717,0.5890,-1.0547,-1.6191,2.020
2.582169,0.9250,-1.6700,-1.5844,2.481
2.597967,0.4600,-1.5730,-1.7006,2.362
2.618170,-0.2835,-1.2645,-2.3791,2.709
2.638636,-1.9533,-1.1922,-2.5098,3.397
2.671020,-2.8388,-2.1526,-1.4141,3.833
2.680918,-2.7035,-2.4909,-1.0933,3.835
2.699031,-2.6188,-3.1747,-0.9610,4.226
2.719016,-2.9449,-3.5306,-1.2855,4.774
2.739202,-2.4611,-3.2287,-1.6933,4.399
2.770304,-2.2195,-2.1150,-1.3198,3.338
2.779944,-2.1113,-1.7871,-0.2094,2.774
2.800080,-2.6144,-1.5973,1.6143,3.463
2.820356,-1.3332,-1.1694,3.1314,3.599
2.840464,-0.1220,-1.5392,3.4066,3.740
2.870245,1.4136,-3.6772,-0.8732,4.035
2.880843,1.5806,-3.8918,-1.5691,4.484
2.900993,1.4429,-3.1870,-2.3280,4.202
2.921058,0.6846,-1.8622,-1.0018,2.223
2.941463,0.6789,0.4551,4.0784,4.159
2.969762,2.2388,3.1727,3.0996,4.968
2.981706,-1.5129,2.5751,-7.1532,7.752
3.001759,-2.0393,3.2962,-8.6351,9.465
3.022092,-3.3787,7.2044,1.4438,8.087
3.042085,-1.1960,6.0918,5.1161,8.045
3.069752,2.6679,8.8547,0.6987,9.274
3.082546,3.4375,7.3355,0.3891,8.110
3.102895,1.3004,1.3126,-5.1178,5.441
3.124162,0.6425,0.1544,-2.6345,2.716
3.143692,1.5212,-0.9530,1.2379,2.180
3.171365,0.5066,-0.1945,-2.9301,2.980
3.188668,0.1753,-0.6046,-1.4386,1.570
3.204349,-0.7605,-0.3697,1.3681,1.608
3.224740,-0.2839,-0.7477,-0.7948,1.128
3.245494,-1.0980,-1.5774,0.2607,1.939
3.272895,-1.2985,-1.6169,1.3852,2.494
3.291894,-0.3243,-1.0415,0.5795,1.235
3.306220,0.7329,-0.3926,0.8784,1.209
3.327816,1.3251,-0.6202,1.2732,1.939
3.348753,0.8896,-1.8914,0.8874,2.271
3.372058,-0.1805,-3.4566,0.1083,3.463
3.389554,-0.5948,-3.9563,-0.4047,4.021
3.409967,-0.3534,-3.5160,0.1691,3.538
3.431175,0.3234,-2.4431,0.7762,2.584
3.451778,0.6234,-1.9571,0.5348,2.123
3.472866,0.1449,-2.6072,-1.2386,2.890
3.493308,-0.9232,-2.8544,0.2974,3.015
3.513483,-0.9960,-2.0029,1.9358,2.958
3.534153,-0.6276,-0.6386,0.6355,1.098
3.555061,0.8685,0.5544,2.1369,2.372
3.584249,3.4964,1.1280,-0.0638,3.674
3.603947,3.8161,2.3506,1.0987,4.615
3.617390,2.3959,2.3987,2.6632,4.311
3.638056,1.7643,2.9491,1.1469,3.623
3.658286,1.4400,2.4925,-0.7114,2.965
3.684958,0.4784,3.2772,-0.2280,3.320
3.699281,0.1754,7.0849,1.4255,7.229
3.720929,-1.4346,10.2461,-0.4040,10.354
3.754212,-2.1631,0.9479,-0.6333,2.445
3.772230,-2.7582,-0.6807,-0.2917,2.856
3.788097,-2.7620,-0.4026,-0.6642,2.869
3.802939,-1.6983,-0.5703,-0.4234,1.841
3.821933,-1.0301,-0.8015,-0.8397,1.552
3.841913,-0.9205,-1.0971,-1.9176,2.393
3.862430,-1.5285,-1.1940,-1.6365,2.538
3.883133,-2.0875,-1.2789,-1.1480,2.704
3.903274,-1.7851,-1.4645,-1.0546,2.538
