1.2133,-1.6185,0.9162
0.8646,-1.8266,0.6069
0.0041,-1.9028,0.8668
-0.7551,-1.6695,0.6988
-0.3636,-1.5403,-0.2567
-0.7374,-1.4035,-0.1658
-0.8302,-1.3031,0.6591
-0.7264,-1.3651,1.4715
0.4536,-1.2578,-0.1608
0.3971,-2.4288,-1.7253
0.7099,-3.5516,-0.2283
0.7076,-3.6976,1.6272
0.2767,-3.0191,0.3714
0.6447,-2.6286,0.5505
0.683,-0.9229,1.433
4.1628,3.3518,1.1722
3.2813,5.8746,-3.5565
7.1242,7.153,-1.5506
1.3772,7.0981,2.5148
1.3772,7.0981,2.5148
-1.8603,1.6268,-1.4575
-1.3245,0.2683,0.3019
-0.987,-0.5466,1.2996
-1.6626,0.0722,-0.7056
-0.7438,0.3682,-1.8895
0.0345,0.1311,-1.4505
0.3319,-0.1403,-1.746
-0.0797,-0.6119,-2.975
-0.3563,-1.4365,-3.0706
-1.3309,-2.2194,-2.2754
-1.9534,-2.2782,-1.9042
-3.9258,-1.7952,-1.602
-3.5597,-0.9313,-1.105
-3.4408,-0.5919,-1.1364
-3.5054,-0.4808,-1.2492
-3.381,-0.6231,-1.8587
-2.044,-1.6444,-2.2641
-2.1379,-3.2396,-1.7257
-0.502,-3.82,-1.5298
0.3071,-3.6523,-1.56
2.234,-2.5122,-0.3658
4.1503,-1.0831,1.797
2.8413,-0.4566,1.9957
0.8636,-0.8514,2.1355
-1.2829,-1.1935,2.4829
-1.882,-0.7685,1.2029
-2.1755,0.0107,0.8007
-2.1508,0.0637,2.3308
-1.1469,0.9,2.1547
0.5717,2.4256,0.1293
1.6851,5.2164,-1.3578
0.3224,7.6029,-1.1675
2.5175,10.5669,3.2611
-0.2056,-0.6283,-5.026
-0.2056,-0.6283,-5.026
1.9662,-5.2209,-5.0778
2.5737,-4.6921,-2.4247
2.7038,-1.4565,4.0778
1.2078,1.0695,2.6893
-1.3581,2.5675,-3.1183
-1.0052,0.9374,-3.4164
-2.2075,-0.9807,0.1037
-0.8591,-2.1455,1.0684
-0.3501,-2.0362,0.2837
0.1708,-1.4688,-0.6387
3.2191,-0.8891,-0.0445
3.2078,-0.8861,2.9462
2.6485,-1.688,2.3636
1.4852,-1.9083,-0.2243
0.2055,-1.9934,-0.5289
-1.1277,-2.0241,-0.0718
-2.9992,-1.6474,0.2059
-2.5301,-1.5082,-1.1562
-2.5928,-1.4751,-1.1207
-2.7406,-1.2841,-0.9736
-1.7286,-0.3614,0.4308
