time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.494753,1.7255,-0.0510,2.0104,2.650
2.523285,1.5697,-0.5734,2.8420,3.297
2.545250,0.6016,-1.3142,0.4822,1.524
2.555215,0.6497,-1.8484,-0.7360,2.093
2.575906,0.6202,-2.5349,-1.9508,3.258
2.596950,-1.3601,-1.7805,-0.5015,2.296
2.623774,-2.3631,-1.9313,-0.0453,3.052
2.643573,-2.9006,-2.8040,-1.4603,4.290
2.657766,-2.2269,-3.8032,-0.5024,4.436
2.678136,-2.7353,-3.5078,-0.1029,4.449
2.699461,-1.7558,-1.6916,-1.2766,2.752
2.724111,0.3548,-1.3136,0.2459,1.383
2.750267,1.4229,-0.4861,0.3904,1.553
2.762583,2.6376,-0.6214,-0.3494,2.732
2.780646,2.6171,-1.0258,0.6881,2.894
2.800636,0.9473,0.9349,0.0320,1.331
2.821292,2.2090,5.2968,0.0990,5.740
2.841551,3.3102,5.2129,-0.6178,6.206
2.861847,4.0127,3.1019,0.0706,5.072
2.882437,-0.1860,6.9004,2.8477,7.467
2.904621,-0.0842,9.1115,2.8591,9.550
2.923543,-0.1342,5.4587,-0.6196,5.495
2.943865,-0.8999,2.7335,-1.8904,3.443
2.964355,-1.1000,0.3031,-1.7957,2.128
2.986103,-0.9875,0.3690,-1.6792,1.983
3.007015,-0.8965,1.2525,-1.0561,1.868
3.033436,-1.1213,1.2308,0.3276,1.697
3.058751,-1.2861,-0.3743,-2.3885,2.738
3.072768,-1.3939,-0.6158,-2.9096,3.285
3.092849,-1.8721,-1.5273,-3.4331,4.198
3.108858,-1.9619,-2.0860,-2.9678,4.124
3.141933,-1.7142,-2.9719,-1.1587,3.621
3.150860,-1.8410,-3.1063,-0.9852,3.743
3.169812,-2.1942,-3.2349,-1.1023,4.061
3.190134,-2.3422,-2.8592,-1.5085,3.992
3.219111,-2.3195,-2.3498,-1.5275,3.638
3.242339,-1.4745,-1.9773,-1.4856,2.879
3.253541,-1.1403,-2.0210,-1.4855,2.755
3.271841,-0.4979,-2.5753,-1.0159,2.813
3.292162,-1.6431,-4.3162,-0.3115,4.629
3.319329,3.0268,-3.2227,0.1799,4.425
3.342128,5.0759,-0.6493,1.3147,5.283
3.359516,3.4056,0.8865,1.9393,4.018
3.373709,2.0071,0.9579,2.4492,3.308
3.394947,1.2811,-1.1738,3.1555,3.602
3.421682,-0.7541,-2.4268,3.2395,4.117
3.444695,-3.0345,-1.4924,1.8088,3.835
3.460184,-3.6626,-1.2143,0.9255,3.968
3.478183,-3.6909,-1.0216,0.7217,3.897
3.497982,-3.0902,0.4154,-0.4242,3.147
3.519727,-1.4223,2.1330,-3.6167,4.433
3.540678,-2.0361,3.6144,-3.0147,5.128
3.558840,-2.5436,5.9803,1.9492,6.785
3.579399,5.6216,11.3462,3.3823,13.106
3.608904,7.3085,6.3002,-3.9421,10.423
3.628401,2.9295,-1.1140,-4.7910,5.725
3.669822,0.5704,-1.4137,-3.1387,3.489
3.670205,0.5704,-1.4137,-3.1387,3.489
3.681130,0.6965,-0.0189,-2.4806,2.577
3.700852,0.0662,3.5176,2.3208,4.215
3.721749,-1.4995,4.3724,0.9447,4.718
3.741751,-1.3814,0.9592,-1.7666,2.439
3.763451,-0.5021,-0.9420,-1.9215,2.198
3.784317,-0.6884,-2.4290,-0.1408,2.529
3.804697,-1.5337,-2.2893,-0.4162,2.787
3.830494,-2.0761,-2.3182,-2.0353,3.718
3.853612,0.1987,-1.5640,-0.6559,1.708
3.868944,0.8443,-0.8329,1.8104,2.164
3.888517,1.1748,-1.1432,2.3861,2.895
3.908634,1.3132,-1.5081,1.0797,2.273
3.931264,1.0830,-1.3293,0.0918,1.717
3.957511,0.1606,-1.3366,1.0219,1.690
3.972116,0.0885,-1.5466,0.3916,1.598
3.992379,0.0426,-1.9295,0.2672,1.948
4.012892,0.1226,-1.4222,0.3340,1.466
4.042260,0.1756,-1.5960,0.6498,1.732
4.073486,0.6772,-1.7752,1.5962,2.482
4.074048,0.6772,-1.7752,1.5962,2.482
4.094541,0.7456,-0.3986,0.8326,1.187
4.130480,-0.0790,-0.0425,2.0089,2.011
4.156838,-0.0666,-1.0310,2.2961,2.518
4.157374,-0.0666,-1.0310,2.2961,2.518
4.177532,0.4343,-1.4319,1.5082,2.125
4.199491,2.6773,-2.2535,0.5223,3.538
4.228809,3.1455,-0.0487,0.8217,3.251
4.250024,4.2745,3.0596,-0.7531,5.310
4.260388,5.0674,3.1868,-1.5271,6.178
4.280717,3.2446,2.4323,-3.4466,5.322
4.301452,3.3743,5.2483,-2.9748,6.912
4.329270,1.3307,6.4707,-0.2037,6.609
4.354097,-2.1139,9.5735,0.2795,9.808
4.362742,-2.8464,10.2263,0.4812,10.626
4.397775,-4.2366,4.1813,-0.9433,6.027
4.426963,-2.7602,1.7427,-0.6639,3.331
4.427461,-2.7602,1.7427,-0.6639,3.331
4.456205,-1.3872,0.7746,-2.0046,2.558
4.477701,-1.5689,0.8612,-3.5970,4.018
4.490847,0.5034,0.6077,-4.9602,5.023
4.504910,1.3223,0.0704,-5.2996,5.463
4.528103,2.3219,-1.2065,-3.9791,4.762
4.547882,2.3104,-2.9548,-2.4997,4.507
4.567001,1.4424,-4.0111,-1.4976,4.518
4.588006,-1.0844,-3.6388,-2.0891,4.334
4.607956,-4.9787,-4.3417,-2.7291,7.147
4.628378,-7.0075,-4.3775,-2.4383,8.615
4.648526,-6.3337,-4.4605,-1.1699,7.835
4.669186,-4.3187,-4.1306,-1.2406,6.103
4.689579,-1.0111,-2.1205,-2.7297,3.601
4.710186,1.2443,0.8151,-3.1694,3.501
4.738306,1.6159,2.2785,-0.5710,2.851
4.759759,0.5064,0.2077,0.7107,0.897
4.771989,-0.1258,-0.6504,0.5714,0.875
4.793007,-1.0967,-2.1704,-0.3879,2.463
4.814176,-1.5656,-2.3615,0.0493,2.834
