2.4395,1.4063,-0.0562
2.4395,1.4063,-0.0562
1.9361,1.8217,-0.895
0.9538,2.285,-1.6412
0.0577,2.0159,0.5416
0.0577,2.0159,0.5416
-1.7802,2.5649,0.4039
-1.7802,2.5649,0.4039
-1.3153,2.0644,-0.6327
-1.3153,2.0644,-0.6327
-2.7159,2.073,0.1222
-2.7159,2.073,0.1222
-1.8697,1.8035,1.6736
-1.8697,1.8035,1.6736
-3.2867,1.6077,2.163
-3.1727,1.4473,1.9696
-4.2391,0.3159,-0.1626
-4.2391,0.3159,-0.1626
0.9719,-2.481,-2.0896
0.9719,-2.481,-2.0896
1.497,-3.0343,-2.2314
1.8302,-3.4309,-1.7947
2.4581,-4.1681,-0.5859
3.0474,-4.3166,0.0122
3.5414,-4.2839,0.3613
3.5414,-4.2839,0.3613
3.395,-1.7975,0.7986
1.2735,-0.6798,0.8891
0.0689,0.6845,0.653
0.0689,0.6845,0.653
0.5041,0.8157,0.0033
0.6767,0.7116,-0.0899
0.6385,0.5208,-0.018
0.5149,0.3539,0.0461
0.256,0.0395,0.0114
0.1498,-0.086,0.0018
0.0073,-0.2206,0.0402
-0.1775,-0.3706,0.1931
-0.1955,-0.464,0.1825
-0.1955,-0.464,0.1825
-0.2568,-0.4654,0.0891
-0.2568,-0.4654,0.0891
-0.2949,-0.4462,0.0688
-0.3237,-0.3949,0.0681
-0.3373,-0.2491,0.1909
-0.3373,-0.2491,0.1909
-0.2296,-0.027,0.2487
-0.027,0.109,0.2943
0.1974,0.1492,0.2445
0.2411,0.1645,0.167
0.2854,0.1387,0.1276
0.2854,0.1387,0.1276
0.4292,0.0508,0.0961
0.4292,0.0508,0.0961
0.3746,0.0061,0.1359
0.3746,0.0061,0.1359
0.2095,-0.1063,0.1753
0.1354,-0.2286,0.1403
0.1378,-0.2893,0.1033
0.1378,-0.2893,0.1033
0.0303,-0.3908,0.1109
0.0303,-0.3908,0.1109
0.0006,-0.3827,0.1914
0.0006,-0.3827,0.1914
-0.0357,-0.3106,0.1758
-0.0357,-0.3106,0.1758
-0.1413,-0.1509,0.1233
-0.1413,-0.1509,0.1233
-0.0933,-0.173,0.1612
-0.0933,-0.173,0.1612
-1.1718,-0.3327,1.3804
-1.1718,-0.3327,1.3804
-0.0816,-0.723,0.3591
-0.0816,-0.723,0.3591
1.0373,-1.6243,-0.3084
1.0373,-1.6243,-0.3084
0.1744,-1.1316,0.2668
0.1744,-1.1316,0.2668
1.2767,-0.1564,0.8755
1.2767,-0.1564,0.8755
0.4907,0.1416,0.5049
0.4907,0.1416,0.5049
0.6205,0.7034,0.0218
0.6205,0.7034,0.0218
0.0443,0.9677,-0.019
0.0443,0.9677,-0.019
-0.3807,0.5654,0.0961
-0.3807,0.5654,0.0961
-0.4326,0.3961,-0.0854
-0.4326,0.3961,-0.0854
-0.2807,0.3944,0.017
-0.2807,0.3944,0.017
0.0774,-0.0029,0.4206
0.0774,-0.0029,0.4206
0.4735,0.0027,0.4294
0.5725,0.0824,0.2799
0.5205,0.2211,0.1882
0.5205,0.2211,0.1882
0.5535,0.6109,0.1369
