time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.582642,-0.0356,-0.0543,0.1967,0.207
2.603159,-0.0639,0.0132,0.2988,0.306
2.624608,-0.0497,0.0522,0.3218,0.330
2.650289,0.0668,0.0097,0.2040,0.215
2.667239,0.1025,-0.0322,0.1261,0.166
2.685389,0.1319,-0.0420,0.0577,0.150
2.705866,0.0925,-0.0406,0.0271,0.105
2.727503,-0.0404,0.0428,0.1196,0.133
2.748361,-0.1370,0.1099,0.2096,0.273
2.767660,-0.1546,0.1146,0.2517,0.317
2.787908,0.0294,0.0514,0.2041,0.212
2.808409,0.2059,-0.0249,0.1691,0.268
2.829273,0.3052,-0.0687,0.1416,0.343
2.860010,0.2843,-0.1320,0.0470,0.317
2.878679,0.1280,-0.1029,0.0772,0.181
2.890903,0.1063,-0.0554,0.1098,0.163
2.911967,0.1047,0.0968,0.1672,0.220
2.932335,0.1567,0.1611,0.1758,0.285
2.957516,0.2343,0.1402,0.1388,0.306
2.973145,0.2144,0.0478,0.1053,0.244
2.995338,0.1658,-0.0386,0.1426,0.222
3.015121,0.0621,-0.0592,0.1828,0.202
3.035645,0.0339,-0.0485,0.1600,0.171
3.056738,0.0199,0.0122,0.1415,0.143
3.083171,0.0336,-0.0200,0.1184,0.125
3.099370,0.0685,-0.0519,0.1280,0.154
3.119212,0.0549,-0.0542,0.1381,0.158
3.138477,0.0286,-0.0073,0.1644,0.167
3.158828,-0.0302,0.0889,0.2657,0.282
3.179175,-0.0069,0.1347,0.2685,0.300
3.199419,0.0640,0.0565,0.1791,0.198
3.219800,0.0997,-0.0397,0.1457,0.181
3.240765,0.1688,-0.1162,0.1713,0.267
3.267490,0.2115,-0.0424,0.1347,0.254
3.283581,0.1695,0.0060,0.1116,0.203
3.302149,0.1232,0.0250,0.0929,0.156
3.322303,0.0908,0.0180,0.1032,0.139
3.356809,0.0677,0.0408,0.1583,0.177
3.371282,0.1040,-0.0045,0.1835,0.211
3.383287,0.1030,-0.0095,0.1697,0.199
3.404079,0.1536,-0.0617,0.0777,0.183
3.424128,0.1674,-0.0526,0.0876,0.196
3.455939,0.1457,0.0023,0.1715,0.225
3.471812,0.1224,0.0400,0.2165,0.252
3.485255,0.1164,0.0456,0.1942,0.231
3.506139,0.0906,0.0301,0.1159,0.150
3.526721,0.0942,0.0103,0.0888,0.130
3.556831,0.0572,0.0040,0.1814,0.190
3.573390,0.0547,-0.0246,0.1551,0.166
3.588770,0.0760,-0.0223,0.1600,0.179
3.610234,0.0404,-0.0275,0.1598,0.167
3.630964,0.0481,0.0151,0.1571,0.165
3.657845,0.0688,0.0051,0.1777,0.191
3.675939,0.1192,-0.0094,0.1489,0.191
3.694760,0.0997,-0.0090,0.1515,0.182
3.715137,0.1126,0.0179,0.1787,0.212
3.735653,0.0872,0.0109,0.1365,0.162
3.756094,0.0904,-0.0051,0.1399,0.167
3.776284,0.0872,-0.0099,0.1499,0.174
3.796989,0.1109,0.0108,0.1310,0.172
3.818249,0.1040,0.0074,0.1428,0.177
3.838068,0.1235,0.0098,0.1689,0.209
3.867481,0.1116,-0.0111,0.1329,0.174
3.879491,0.0899,-0.0278,0.1378,0.167
3.899692,0.0994,-0.0079,0.1594,0.188
3.920618,0.0919,0.0215,0.1907,0.213
