time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.556355,0.4101,0.0191,0.3353,0.530
2.578322,0.4834,-0.0221,0.1457,0.505
2.596243,0.4390,-0.0479,0.0827,0.449
2.616796,0.4983,-0.1003,0.0838,0.515
2.637382,0.4048,-0.0827,0.1032,0.426
2.657131,0.3187,-0.0966,0.1420,0.362
2.679221,0.1193,-0.0496,0.2377,0.271
2.698072,0.0321,-0.0507,0.2483,0.255
2.720323,-0.0010,-0.0396,0.1778,0.182
2.741028,-0.0221,-0.0182,0.1282,0.131
2.760957,-0.1099,0.1220,0.1721,0.238
2.781115,-0.1045,0.0678,0.3628,0.384
2.802470,0.0117,-0.1398,0.3698,0.396
2.822898,0.0486,-0.2121,0.2835,0.357
2.843059,-0.0057,-0.0715,0.1765,0.191
2.863899,-0.1162,0.1749,0.2000,0.290
2.890987,0.0090,0.1467,0.1351,0.200
2.912246,0.0584,-0.0056,0.0906,0.108
2.926696,0.1080,-0.0769,0.1387,0.192
2.946392,0.1655,-0.1797,0.3344,0.414
2.967125,0.1574,-0.1556,0.3308,0.398
2.990366,0.1360,0.0431,0.2550,0.292
3.010490,0.1036,0.1553,0.1883,0.265
3.029858,0.1145,0.1493,0.1366,0.233
3.049101,0.0642,0.0344,0.1412,0.159
3.069862,0.0431,-0.0693,0.1816,0.199
3.094459,0.0650,-0.1688,0.2395,0.300
3.114233,0.0777,-0.2090,0.1760,0.284
3.131523,0.0594,-0.1114,0.1597,0.204
3.153764,0.0414,0.0292,0.2471,0.252
3.178663,0.0812,0.0825,0.2865,0.309
3.200390,0.1037,0.0643,0.2271,0.258
3.215215,0.0936,-0.0116,0.1747,0.198
3.233936,0.1467,-0.1014,0.1339,0.223
3.254432,0.1852,-0.0976,0.1267,0.245
3.276614,0.2022,-0.0503,0.1626,0.264
3.295368,0.1805,-0.0192,0.1961,0.267
3.315838,0.1855,0.0002,0.1848,0.262
3.336661,0.1598,0.0087,0.2092,0.263
3.357548,0.1300,-0.0040,0.2519,0.283
3.389167,0.0042,-0.0360,0.2357,0.238
3.408556,0.0196,-0.0244,0.2066,0.209
3.419682,-0.0089,-0.0197,0.1946,0.196
3.439875,0.0039,-0.0292,0.1776,0.180
3.460427,-0.0107,-0.0170,0.1673,0.169
3.488128,0.0232,0.0047,0.1952,0.197
3.504220,0.0271,-0.0081,0.2115,0.213
3.522289,0.0519,-0.0234,0.2112,0.219
3.543868,0.0765,-0.0199,0.1870,0.203
3.564316,0.0935,-0.0394,0.1941,0.219
3.589273,0.1116,-0.0291,0.2112,0.241
3.609473,0.1155,-0.0331,0.2115,0.243
3.625398,0.1623,-0.0274,0.1975,0.257
3.645701,0.1561,-0.0141,0.2459,0.292
3.667027,0.1373,-0.0448,0.2410,0.281
3.688208,0.1130,-0.0337,0.1573,0.197
3.708298,0.0854,-0.0255,0.1313,0.159
3.728774,0.0786,-0.0160,0.1862,0.203
3.749914,0.0647,-0.0231,0.2500,0.259
3.770451,0.0676,-0.0785,0.2682,0.288
3.798271,0.0715,-0.0076,0.2239,0.235
3.817925,0.0888,0.0665,0.1878,0.218
3.832426,0.0842,0.0973,0.1973,0.236
3.853047,0.0824,-0.0075,0.2043,0.220
3.873574,0.1040,-0.0934,0.1348,0.194
3.900345,0.0645,-0.1273,0.1703,0.222
3.918721,0.0692,-0.0408,0.2439,0.257
3.935683,0.0856,0.0105,0.2433,0.258
3.956476,0.0652,0.0222,0.2525,0.262
3.988519,0.1166,0.0128,0.1451,0.187
4.006189,0.0916,-0.0093,0.1813,0.203
4.018491,0.0891,0.0003,0.1790,0.200
4.039370,0.0832,-0.0289,0.2216,0.239
4.060627,0.0969,-0.0462,0.2331,0.257
4.087401,0.1147,-0.0118,0.1968,0.228
4.104277,0.1047,-0.0144,0.1850,0.213
4.121752,0.0850,-0.0265,0.1827,0.203
4.142971,0.1081,-0.0506,0.1734,0.211
4.163346,0.1282,-0.0528,0.1690,0.219
4.186002,0.1477,-0.0400,0.2192,0.267
4.205961,0.1030,-0.0113,0.2286,0.251
4.224932,0.1062,-0.0099,0.1876,0.216
4.246091,0.0754,-0.0250,0.1875,0.204
4.266164,0.0765,-0.0163,0.1775,0.194
4.290376,0.0885,-0.0119,0.2295,0.246
4.308667,0.1051,-0.0100,0.2503,0.272
4.329221,0.0927,-0.0208,0.2186,0.238
4.350379,0.0715,-0.0050,0.1969,0.210
4.370471,0.0793,-0.0350,0.1536,0.176
4.398368,0.0756,-0.0443,0.2131,0.230
4.416502,0.0907,-0.0394,0.2248,0.246
4.432563,0.0865,-0.0136,0.2318,0.248
4.453349,0.0821,-0.0165,0.1886,0.206
4.473786,0.0986,-0.0170,0.1815,0.207
4.496924,0.1237,-0.0121,0.1914,0.228
4.514738,0.1349,-0.0334,0.2204,0.261
4.535236,0.1293,-0.0335,0.1919,0.234
4.555574,0.1496,-0.0337,0.1683,0.228
4.575946,0.1273,-0.0166,0.2141,0.250
4.596830,0.1105,-0.0163,0.2069,0.235
4.617351,0.1037,-0.0260,0.2187,0.243
4.638264,0.0683,-0.0431,0.2018,0.217
