time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.566701,-0.102,0.2072,0.5712,0.616
2.58912,-0.2773,0.0332,0.3711,0.464
2.599765,-0.4625,-0.0427,0.4481,0.645
2.623639,-0.4708,0.0045,0.2488,0.533
2.639749,-0.3694,0.0568,0.112,0.39
2.660191,0.2822,0.3279,-0.0598,0.437
2.688628,-0.2225,-0.2288,0.2373,0.398
2.718134,-0.0684,0.1555,-0.1821,0.249
2.727823,0.019,0.6747,-0.1664,0.695
2.751398,-0.1213,0.3822,0.7499,0.85
2.772645,-0.7263,0.2702,0.9485,1.225
2.78531,-2.5252,0.0831,1.0159,2.723
2.81648,-4.3253,0.8959,0.722,4.476
2.836841,-4.6186,1.0927,-0.4113,4.764
2.849169,-4.5827,0.8951,-1.6024,4.937
2.863091,-4.4882,0.8702,-2.0653,5.017
2.887922,-5.1001,0.6049,-2.151,5.568
2.903903,-5.0119,0.646,-1.3707,5.236
2.924042,1.951,0.2013,-2.5813,3.242
2.944596,12.8848,-1.0094,-1.487,13.01
2.972584,7.5918,-1.9427,-0.6904,7.867
3.006645,-2.5713,0.7887,0.8073,2.808
3.008136,-2.5713,0.7887,0.8073,2.808
3.032594,3.1293,0.0922,-1.5633,3.499
3.045447,4.5587,-0.6899,-2.1301,5.079
3.065568,4.4987,-1.5134,-1.4027,4.949
3.087308,1.4852,-0.6287,0.1302,1.618
3.106134,0.0079,0.048,0.0216,0.053
3.126415,-0.3559,0.0722,-0.2175,0.423
3.146814,-0.5127,0.1969,-0.1204,0.562
3.166982,-0.4983,0.3093,0.0957,0.594
3.190388,-0.0779,-0.0982,0.1013,0.161
3.207904,0.0446,-0.2395,-0.0579,0.25
3.228592,0.1575,-0.4178,-0.1374,0.467
3.249007,0.134,-0.5064,-0.0032,0.524
3.2693,0.0711,-0.2613,-0.0139,0.271
3.29532,0.0881,-0.0196,0.0784,0.12
3.310709,-0.0224,0.154,-0.0715,0.171
3.33114,-0.1219,0.1824,0.1294,0.255
3.352144,-0.0874,0.1815,-0.012,0.202
3.371994,0.0794,0.2175,-0.3266,0.4
3.393677,0.1605,0.251,-0.4689,0.556
3.413057,0.157,0.2296,-0.3953,0.483
3.433456,0.0573,0.1751,-0.2587,0.318
3.453795,-0.0203,-0.0123,-0.2007,0.202
3.474186,-0.129,0.0902,-0.3068,0.345
3.497955,-0.0449,0.1552,-0.1775,0.24
3.514865,0.1786,0.0124,-0.042,0.184
3.535264,0.2143,-0.0688,0.0107,0.225
3.555725,0.1391,-0.0974,0.0762,0.186
3.576265,0.0322,-0.1336,0.1118,0.177
3.598478,-0.1403,-0.1448,0.0721,0.214
3.61682,-0.128,-0.161,0.0815,0.221
3.637242,-0.0797,-0.2229,0.137,0.274
3.657791,-0.0418,-0.2408,0.268,0.363
3.677893,-0.0156,-0.142,0.1633,0.217
3.69834,-0.052,-0.1152,0.0688,0.144
3.718967,-0.1381,-0.3347,0.1724,0.401
3.739728,-0.2401,-0.2753,0.2801,0.46
3.760222,-0.2642,-0.1356,0.3016,0.423
3.785975,-0.2537,0.1753,0.1901,0.362
3.800771,-0.2287,0.3658,0.069,0.437
3.821133,-0.1844,0.5802,-0.1358,0.624
3.841485,-0.1402,0.6945,-0.2562,0.753
3.861935,-0.1165,0.7445,-0.3154,0.817
3.886172,0.0398,0.3205,-0.0691,0.33
3.902508,0.0038,0.1383,-0.2396,0.277
3.922888,0.0608,-0.1153,-0.002,0.13
3.943393,0.2033,-0.219,-0.3346,0.449
3.964154,0.335,-0.1755,-0.4942,0.622
3.985594,0.5035,-0.0589,-0.303,0.591
4.005291,0.3582,0.0286,-0.2952,0.465
4.025243,0.3019,0.0552,-0.2395,0.389
4.046255,0.18,-0.0149,-0.2214,0.286
4.066687,0.158,-0.1408,-0.1668,0.269
4.092107,0.1408,-0.1859,-0.0218,0.234
4.107053,0.1289,-0.1205,0.0614,0.187
4.127576,0.0245,-0.0744,0.0758,0.109
4.14842,-0.0513,-0.0723,0.0712,0.114
4.169283,-0.1279,-0.0739,0.1114,0.185
4.195959,-0.1832,0.0604,0.0581,0.201
4.210042,-0.1901,0.142,0.0474,0.242
4.230347,-0.0915,0.1529,0.1889,0.26
4.250439,-0.0706,0.1064,0.265,0.294
4.270609,-0.0977,-0.0386,0.1682,0.198
4.295768,-0.1465,-0.1191,0.1187,0.223
4.311638,-0.1478,-0.1132,0.1013,0.212
4.332152,-0.1179,-0.0722,0.1016,0.172
4.352414,-0.0684,0.0068,0.1049,0.125
4.372869,0.0032,0.0212,0.0445,0.049
4.39772,0.0456,-0.0166,-0.0559,0.074
4.416528,0.0705,-0.0095,-0.1014,0.124
4.433967,0.0667,0.0098,-0.0962,0.117
4.454652,0.0366,-0.0038,-0.0494,0.062
4.476151,0.035,-0.0369,-0.0077,0.051
4.499153,0.0628,-0.0354,-0.051,0.088
4.520218,0.0743,-0.0075,-0.0835,0.112
4.546378,0.0859,0.0301,-0.1144,0.146
4.566825,0.0357,0.0289,-0.0785,0.091
4.593651,0.0292,-0.0104,-0.0333,0.045
4.607705,0.051,-0.0202,-0.0494,0.074
4.628128,0.1047,-0.0709,0.0327,0.131
4.648721,0.0507,-0.0922,0.103,0.147
4.669149,-0.0346,-0.0356,0.0916,0.104
4.69471,-0.1599,0.0081,-0.0547,0.169
4.711421,-0.1084,0.0406,-0.0913,0.147
4.730024,-0.0422,0.097,-0.0326,0.111
4.752027,0.0285,0.1305,0.0758,0.154
4.772197,0.102,0.0221,0.0492,0.115
4.797199,0.0617,-0.1053,0.0116,0.123
4.815148,-0.0201,-0.1518,0.0205,0.154
4.833741,-0.0761,-0.0501,0.122,0.152
4.854275,-0.1167,0.0584,0.0794,0.153
4.874889,-0.0899,0.1221,0.0084,0.152
4.897306,-0.0492,0.0716,0.0017,0.087
4.918342,0.0026,-0.017,-0.0058,0.018
4.93641,0.0017,-0.0845,-0.0125,0.085
4.957307,-0.0444,-0.0899,0.0087,0.101
4.9778,-0.0469,-0.0489,0.0024,0.068
4.998524,0.0437,0.0698,-0.0611,0.103
5.019609,0.0952,0.0691,-0.0256,0.12
5.039572,0.0705,0.0251,-0.0331,0.082
5.060048,-0.0172,-0.0148,0.036,0.043
5.080161,-0.0327,-0.0249,0.0708,0.082
5.109159,0.0106,0.0375,0.1604,0.165
5.130039,-0.0264,0.1073,0.1252,0.167
5.142932,-0.0472,0.094,0.0278,0.109
5.163142,-0.0842,-0.0303,-0.1138,0.145
5.182998,-0.0482,-0.1591,-0.1298,0.211
5.206587,0.129,-0.2216,-0.074,0.267
5.225241,0.1742,-0.1584,-0.0994,0.256
5.244534,0.1201,0.0497,-0.2268,0.261
5.264378,0.0634,0.1171,-0.2334,0.269
5.284737,-0.0032,0.0776,-0.1839,0.2
5.306346,0.0207,0.0507,-0.0838,0.1
5.327582,0.0451,-0.0262,0.0136,0.054
5.346585,0.0196,-0.0218,0.0524,0.06
5.36668,-0.0267,-0.0068,0.0855,0.09
5.386736,-0.0858,-0.0081,0.0833,0.12
5.407391,-0.1523,-0.0254,0.1115,0.19
5.428029,-0.1425,0.0042,0.1051,0.177
5.448928,-0.0803,0.0168,0.1373,0.16
5.46951,-0.083,-0.0146,0.0787,0.115
